Simulation,Format,Player,Wins
922,FFA_Round2,Player 2,3.0
922,FFA_Round2,Player 3,3.0
922,FFA_Round2,Player 4,11.0
922,FFA_Round2,Player 5,7.0
922,FFA_Round2,Player 6,1.0
922,FFA_Round2,Player 7,9.0
922,FFA_Round2,Player 8,2.0
922,FFA_Round2,Player 9,4.0
922,FFA_Round2,Player 10,6.0
923,FFA_Round2,Player 1,1.0
923,FFA_Round2,Player 2,3.0
923,FFA_Round2,Player 3,9.0
923,FFA_Round2,Player 4,4.0
923,FFA_Round2,Player 5,5.0
923,FFA_Round2,Player 6,7.0
923,FFA_Round2,Player 7,6.0
923,FFA_Round2,Player 8,8.0
923,FFA_Round2,Player 9,2.0
923,FFA_Round2,Player 10,5.0
924,FFA_Round2,Player 1,5.0
924,FFA_Round2,Player 2,4.0
924,FFA_Round2,Player 3,6.0
924,FFA_Round2,Player 4,7.0
924,FFA_Round2,Player 5,4.0
924,FFA_Round2,Player 6,5.0
924,FFA_Round2,Player 7,3.0
924,FFA_Round2,Player 8,6.0
924,FFA_Round2,Player 9,7.0
924,FFA_Round2,Player 10,3.0
925,FFA_Round2,Player 1,3.0
925,FFA_Round2,Player 2,6.0
925,FFA_Round2,Player 3,3.0
925,FFA_Round2,Player 4,3.0
925,FFA_Round2,Player 5,6.0
925,FFA_Round2,Player 6,5.0
925,FFA_Round2,Player 7,10.0
925,FFA_Round2,Player 8,6.0
925,FFA_Round2,Player 9,4.0
925,FFA_Round2,Player 10,4.0
926,FFA_Round2,Player 1,4.0
926,FFA_Round2,Player 2,2.0
926,FFA_Round2,Player 3,3.0
926,FFA_Round2,Player 4,9.0
926,FFA_Round2,Player 5,4.0
926,FFA_Round2,Player 6,6.0
926,FFA_Round2,Player 7,7.0
926,FFA_Round2,Player 8,6.0
926,FFA_Round2,Player 9,1.0
926,FFA_Round2,Player 10,8.0
927,FFA_Round2,Player 1,1.0
927,FFA_Round2,Player 2,7.0
927,FFA_Round2,Player 3,6.0
927,FFA_Round2,Player 4,6.0
927,FFA_Round2,Player 5,4.0
927,FFA_Round2,Player 6,5.0
927,FFA_Round2,Player 7,7.0
927,FFA_Round2,Player 8,4.0
927,FFA_Round2,Player 9,5.0
927,FFA_Round2,Player 10,5.0
928,FFA_Round2,Player 1,3.0
928,FFA_Round2,Player 2,1.0
928,FFA_Round2,Player 3,9.0
928,FFA_Round2,Player 4,4.0
928,FFA_Round2,Player 5,6.0
928,FFA_Round2,Player 6,5.0
928,FFA_Round2,Player 7,4.0
928,FFA_Round2,Player 8,5.0
928,FFA_Round2,Player 9,7.0
928,FFA_Round2,Player 10,6.0
929,FFA_Round2,Player 1,4.0
929,FFA_Round2,Player 2,5.0
929,FFA_Round2,Player 3,5.0
929,FFA_Round2,Player 4,5.0
929,FFA_Round2,Player 5,3.0
929,FFA_Round2,Player 6,4.0
929,FFA_Round2,Player 7,9.0
929,FFA_Round2,Player 8,5.0
929,FFA_Round2,Player 9,6.0
929,FFA_Round2,Player 10,4.0
930,FFA_Round2,Player 1,2.0
930,FFA_Round2,Player 2,5.0
930,FFA_Round2,Player 3,4.0
930,FFA_Round2,Player 4,2.0
930,FFA_Round2,Player 5,7.0
930,FFA_Round2,Player 6,2.0
930,FFA_Round2,Player 7,6.0
930,FFA_Round2,Player 8,8.0
930,FFA_Round2,Player 9,6.0
930,FFA_Round2,Player 10,8.0
931,FFA_Round2,Player 1,2.0
931,FFA_Round2,Player 2,3.0
931,FFA_Round2,Player 3,6.0
931,FFA_Round2,Player 4,6.0
931,FFA_Round2,Player 5,6.0
931,FFA_Round2,Player 6,5.0
931,FFA_Round2,Player 7,9.0
931,FFA_Round2,Player 8,4.0
931,FFA_Round2,Player 9,2.0
931,FFA_Round2,Player 10,7.0
932,FFA_Round2,Player 1,3.0
932,FFA_Round2,Player 2,5.0
932,FFA_Round2,Player 3,10.0
932,FFA_Round2,Player 4,4.0
932,FFA_Round2,Player 5,6.0
932,FFA_Round2,Player 6,3.0
932,FFA_Round2,Player 7,5.0
932,FFA_Round2,Player 8,4.0
932,FFA_Round2,Player 9,4.0
932,FFA_Round2,Player 10,6.0
933,FFA_Round2,Player 1,4.0
933,FFA_Round2,Player 2,5.0
933,FFA_Round2,Player 3,4.0
933,FFA_Round2,Player 4,7.0
933,FFA_Round2,Player 5,7.0
933,FFA_Round2,Player 6,2.0
933,FFA_Round2,Player 7,4.0
933,FFA_Round2,Player 8,5.0
933,FFA_Round2,Player 9,5.0
933,FFA_Round2,Player 10,7.0
934,FFA_Round2,Player 1,3.0
934,FFA_Round2,Player 2,2.0
934,FFA_Round2,Player 3,2.0
934,FFA_Round2,Player 4,8.0
934,FFA_Round2,Player 5,11.0
934,FFA_Round2,Player 6,5.0
934,FFA_Round2,Player 7,8.0
934,FFA_Round2,Player 8,2.0
934,FFA_Round2,Player 9,3.0
934,FFA_Round2,Player 10,6.0
935,FFA_Round2,Player 1,3.0
935,FFA_Round2,Player 2,5.0
935,FFA_Round2,Player 3,3.0
935,FFA_Round2,Player 4,5.0
935,FFA_Round2,Player 5,7.0
935,FFA_Round2,Player 6,7.0
935,FFA_Round2,Player 7,4.0
935,FFA_Round2,Player 8,5.0
935,FFA_Round2,Player 9,4.0
935,FFA_Round2,Player 10,7.0
936,FFA_Round2,Player 1,5.0
936,FFA_Round2,Player 2,5.0
936,FFA_Round2,Player 3,2.0
936,FFA_Round2,Player 4,2.0
936,FFA_Round2,Player 5,7.0
936,FFA_Round2,Player 6,3.0
936,FFA_Round2,Player 7,6.0
936,FFA_Round2,Player 8,3.0
936,FFA_Round2,Player 9,9.0
936,FFA_Round2,Player 10,8.0
937,FFA_Round2,Player 1,1.0
937,FFA_Round2,Player 2,4.0
937,FFA_Round2,Player 3,6.0
937,FFA_Round2,Player 4,9.0
937,FFA_Round2,Player 5,4.0
937,FFA_Round2,Player 6,4.0
937,FFA_Round2,Player 7,4.0
937,FFA_Round2,Player 8,5.0
937,FFA_Round2,Player 9,7.0
937,FFA_Round2,Player 10,6.0
938,FFA_Round2,Player 1,4.0
938,FFA_Round2,Player 2,5.0
938,FFA_Round2,Player 3,3.0
938,FFA_Round2,Player 4,3.0
938,FFA_Round2,Player 5,7.0
938,FFA_Round2,Player 6,5.0
938,FFA_Round2,Player 7,6.0
938,FFA_Round2,Player 8,7.0
938,FFA_Round2,Player 9,5.0
938,FFA_Round2,Player 10,5.0
939,FFA_Round2,Player 1,3.0
939,FFA_Round2,Player 2,8.0
939,FFA_Round2,Player 3,6.0
939,FFA_Round2,Player 4,2.0
939,FFA_Round2,Player 5,3.0
939,FFA_Round2,Player 6,4.0
939,FFA_Round2,Player 7,4.0
939,FFA_Round2,Player 8,10.0
939,FFA_Round2,Player 9,4.0
939,FFA_Round2,Player 10,6.0
940,FFA_Round2,Player 1,4.0
940,FFA_Round2,Player 2,5.0
940,FFA_Round2,Player 3,2.0
940,FFA_Round2,Player 4,6.0
940,FFA_Round2,Player 5,6.0
940,FFA_Round2,Player 6,3.0
940,FFA_Round2,Player 7,5.0
940,FFA_Round2,Player 8,7.0
940,FFA_Round2,Player 9,8.0
940,FFA_Round2,Player 10,4.0
941,FFA_Round2,Player 1,6.0
941,FFA_Round2,Player 2,4.0
941,FFA_Round2,Player 3,2.0
941,FFA_Round2,Player 4,6.0
941,FFA_Round2,Player 5,7.0
941,FFA_Round2,Player 6,6.0
941,FFA_Round2,Player 7,9.0
941,FFA_Round2,Player 8,2.0
941,FFA_Round2,Player 9,6.0
941,FFA_Round2,Player 10,2.0
942,FFA_Round2,Player 1,3.0
942,FFA_Round2,Player 2,2.0
942,FFA_Round2,Player 3,6.0
942,FFA_Round2,Player 4,6.0
942,FFA_Round2,Player 5,5.0
942,FFA_Round2,Player 6,7.0
942,FFA_Round2,Player 7,5.0
942,FFA_Round2,Player 8,8.0
942,FFA_Round2,Player 9,4.0
942,FFA_Round2,Player 10,4.0
943,FFA_Round2,Player 1,7.0
943,FFA_Round2,Player 2,9.0
943,FFA_Round2,Player 3,6.0
943,FFA_Round2,Player 4,2.0
943,FFA_Round2,Player 5,4.0
943,FFA_Round2,Player 6,1.0
943,FFA_Round2,Player 7,7.0
943,FFA_Round2,Player 8,9.0
943,FFA_Round2,Player 9,1.0
943,FFA_Round2,Player 10,4.0
944,FFA_Round2,Player 1,4.0
944,FFA_Round2,Player 2,5.0
944,FFA_Round2,Player 3,2.0
944,FFA_Round2,Player 4,3.0
944,FFA_Round2,Player 5,2.0
944,FFA_Round2,Player 6,3.0
944,FFA_Round2,Player 7,8.0
944,FFA_Round2,Player 8,7.0
944,FFA_Round2,Player 9,9.0
944,FFA_Round2,Player 10,7.0
945,FFA_Round2,Player 1,5.0
945,FFA_Round2,Player 2,3.0
945,FFA_Round2,Player 3,3.0
945,FFA_Round2,Player 4,6.0
945,FFA_Round2,Player 5,5.0
945,FFA_Round2,Player 6,6.0
945,FFA_Round2,Player 7,5.0
945,FFA_Round2,Player 8,7.0
945,FFA_Round2,Player 9,4.0
945,FFA_Round2,Player 10,6.0
946,FFA_Round2,Player 1,3.0
946,FFA_Round2,Player 2,8.0
946,FFA_Round2,Player 3,6.0
946,FFA_Round2,Player 4,2.0
946,FFA_Round2,Player 5,2.0
946,FFA_Round2,Player 6,7.0
946,FFA_Round2,Player 7,6.0
946,FFA_Round2,Player 8,6.0
946,FFA_Round2,Player 9,5.0
946,FFA_Round2,Player 10,5.0
947,FFA_Round2,Player 1,4.0
947,FFA_Round2,Player 2,4.0
947,FFA_Round2,Player 3,6.0
947,FFA_Round2,Player 4,5.0
947,FFA_Round2,Player 5,5.0
947,FFA_Round2,Player 6,5.0
947,FFA_Round2,Player 7,3.0
947,FFA_Round2,Player 8,7.0
947,FFA_Round2,Player 9,3.0
947,FFA_Round2,Player 10,8.0
948,FFA_Round2,Player 1,4.0
948,FFA_Round2,Player 2,4.0
948,FFA_Round2,Player 3,3.0
948,FFA_Round2,Player 4,3.0
948,FFA_Round2,Player 5,7.0
948,FFA_Round2,Player 6,7.0
948,FFA_Round2,Player 7,4.0
948,FFA_Round2,Player 8,8.0
948,FFA_Round2,Player 9,4.0
948,FFA_Round2,Player 10,6.0
949,FFA_Round2,Player 1,3.0
949,FFA_Round2,Player 2,3.0
949,FFA_Round2,Player 3,5.0
949,FFA_Round2,Player 4,5.0
949,FFA_Round2,Player 5,4.0
949,FFA_Round2,Player 6,5.0
949,FFA_Round2,Player 7,5.0
949,FFA_Round2,Player 8,7.0
949,FFA_Round2,Player 9,6.0
949,FFA_Round2,Player 10,7.0
950,FFA_Round2,Player 1,4.0
950,FFA_Round2,Player 2,6.0
950,FFA_Round2,Player 3,6.0
950,FFA_Round2,Player 4,6.0
950,FFA_Round2,Player 5,4.0
950,FFA_Round2,Player 6,2.0
950,FFA_Round2,Player 7,5.0
950,FFA_Round2,Player 8,2.0
950,FFA_Round2,Player 9,6.0
950,FFA_Round2,Player 10,9.0
951,FFA_Round2,Player 1,2.0
951,FFA_Round2,Player 2,2.0
951,FFA_Round2,Player 3,6.0
951,FFA_Round2,Player 4,5.0
951,FFA_Round2,Player 5,5.0
951,FFA_Round2,Player 6,4.0
951,FFA_Round2,Player 7,5.0
951,FFA_Round2,Player 8,6.0
951,FFA_Round2,Player 9,8.0
951,FFA_Round2,Player 10,7.0
952,FFA_Round2,Player 1,4.0
952,FFA_Round2,Player 2,3.0
952,FFA_Round2,Player 3,7.0
952,FFA_Round2,Player 4,6.0
952,FFA_Round2,Player 5,5.0
952,FFA_Round2,Player 6,3.0
952,FFA_Round2,Player 7,6.0
952,FFA_Round2,Player 8,6.0
952,FFA_Round2,Player 9,7.0
952,FFA_Round2,Player 10,3.0
953,FFA_Round2,Player 1,2.0
953,FFA_Round2,Player 2,6.0
953,FFA_Round2,Player 3,4.0
953,FFA_Round2,Player 4,6.0
953,FFA_Round2,Player 5,3.0
953,FFA_Round2,Player 6,6.0
953,FFA_Round2,Player 7,5.0
953,FFA_Round2,Player 8,8.0
953,FFA_Round2,Player 9,4.0
953,FFA_Round2,Player 10,6.0
954,FFA_Round2,Player 1,0.0
954,FFA_Round2,Player 2,1.0
954,FFA_Round2,Player 3,8.0
954,FFA_Round2,Player 4,2.0
954,FFA_Round2,Player 5,8.0
954,FFA_Round2,Player 6,6.0
954,FFA_Round2,Player 7,6.0
954,FFA_Round2,Player 8,6.0
954,FFA_Round2,Player 9,7.0
954,FFA_Round2,Player 10,6.0
955,FFA_Round2,Player 1,2.0
955,FFA_Round2,Player 2,3.0
955,FFA_Round2,Player 3,5.0
955,FFA_Round2,Player 4,6.0
955,FFA_Round2,Player 5,6.0
955,FFA_Round2,Player 6,7.0
955,FFA_Round2,Player 7,3.0
955,FFA_Round2,Player 8,1.0
955,FFA_Round2,Player 9,9.0
955,FFA_Round2,Player 10,8.0
956,FFA_Round2,Player 1,3.0
956,FFA_Round2,Player 2,3.0
956,FFA_Round2,Player 3,3.0
956,FFA_Round2,Player 4,2.0
956,FFA_Round2,Player 5,8.0
956,FFA_Round2,Player 6,8.0
956,FFA_Round2,Player 7,8.0
956,FFA_Round2,Player 8,5.0
956,FFA_Round2,Player 9,2.0
956,FFA_Round2,Player 10,8.0
957,FFA_Round2,Player 1,5.0
957,FFA_Round2,Player 2,3.0
957,FFA_Round2,Player 3,7.0
957,FFA_Round2,Player 4,6.0
957,FFA_Round2,Player 5,3.0
957,FFA_Round2,Player 6,6.0
957,FFA_Round2,Player 7,5.0
957,FFA_Round2,Player 8,3.0
957,FFA_Round2,Player 9,8.0
957,FFA_Round2,Player 10,4.0
958,FFA_Round2,Player 1,4.0
958,FFA_Round2,Player 2,1.0
958,FFA_Round2,Player 3,6.0
958,FFA_Round2,Player 4,7.0
958,FFA_Round2,Player 5,8.0
958,FFA_Round2,Player 6,7.0
958,FFA_Round2,Player 7,6.0
958,FFA_Round2,Player 8,3.0
958,FFA_Round2,Player 9,3.0
958,FFA_Round2,Player 10,5.0
959,FFA_Round2,Player 1,3.0
959,FFA_Round2,Player 2,3.0
959,FFA_Round2,Player 3,5.0
959,FFA_Round2,Player 4,3.0
959,FFA_Round2,Player 5,8.0
959,FFA_Round2,Player 6,5.0
959,FFA_Round2,Player 7,5.0
959,FFA_Round2,Player 8,10.0
959,FFA_Round2,Player 9,5.0
959,FFA_Round2,Player 10,3.0
960,FFA_Round2,Player 1,4.0
960,FFA_Round2,Player 2,3.0
960,FFA_Round2,Player 3,5.0
960,FFA_Round2,Player 4,7.0
960,FFA_Round2,Player 5,7.0
960,FFA_Round2,Player 6,2.0
960,FFA_Round2,Player 7,8.0
960,FFA_Round2,Player 8,6.0
960,FFA_Round2,Player 9,7.0
960,FFA_Round2,Player 10,1.0
961,FFA_Round2,Player 1,7.0
961,FFA_Round2,Player 2,2.0
961,FFA_Round2,Player 3,6.0
961,FFA_Round2,Player 4,4.0
961,FFA_Round2,Player 5,6.0
961,FFA_Round2,Player 6,6.0
961,FFA_Round2,Player 7,5.0
961,FFA_Round2,Player 8,3.0
961,FFA_Round2,Player 9,5.0
961,FFA_Round2,Player 10,6.0
962,FFA_Round2,Player 1,4.0
962,FFA_Round2,Player 2,4.0
962,FFA_Round2,Player 3,4.0
962,FFA_Round2,Player 4,8.0
962,FFA_Round2,Player 5,6.0
962,FFA_Round2,Player 6,5.0
962,FFA_Round2,Player 7,5.0
962,FFA_Round2,Player 8,4.0
962,FFA_Round2,Player 9,4.0
962,FFA_Round2,Player 10,6.0
963,FFA_Round2,Player 1,5.0
963,FFA_Round2,Player 2,2.0
963,FFA_Round2,Player 3,8.0
963,FFA_Round2,Player 4,4.0
963,FFA_Round2,Player 5,5.0
963,FFA_Round2,Player 6,1.0
963,FFA_Round2,Player 7,7.0
963,FFA_Round2,Player 8,7.0
963,FFA_Round2,Player 9,7.0
963,FFA_Round2,Player 10,4.0
964,FFA_Round2,Player 1,3.0
964,FFA_Round2,Player 2,7.0
964,FFA_Round2,Player 3,4.0
964,FFA_Round2,Player 4,5.0
964,FFA_Round2,Player 5,6.0
964,FFA_Round2,Player 6,4.0
964,FFA_Round2,Player 7,6.0
964,FFA_Round2,Player 8,3.0
964,FFA_Round2,Player 9,4.0
964,FFA_Round2,Player 10,8.0
965,FFA_Round2,Player 1,1.0
965,FFA_Round2,Player 2,2.0
965,FFA_Round2,Player 3,4.0
965,FFA_Round2,Player 4,9.0
965,FFA_Round2,Player 5,8.0
965,FFA_Round2,Player 6,5.0
965,FFA_Round2,Player 7,6.0
965,FFA_Round2,Player 8,4.0
965,FFA_Round2,Player 9,5.0
965,FFA_Round2,Player 10,6.0
966,FFA_Round2,Player 1,5.0
966,FFA_Round2,Player 2,4.0
966,FFA_Round2,Player 3,5.0
966,FFA_Round2,Player 4,2.0
966,FFA_Round2,Player 5,2.0
966,FFA_Round2,Player 6,2.0
966,FFA_Round2,Player 7,10.0
966,FFA_Round2,Player 8,7.0
966,FFA_Round2,Player 9,10.0
966,FFA_Round2,Player 10,3.0
967,FFA_Round2,Player 1,5.0
967,FFA_Round2,Player 2,4.0
967,FFA_Round2,Player 3,3.0
967,FFA_Round2,Player 4,3.0
967,FFA_Round2,Player 5,8.0
967,FFA_Round2,Player 6,6.0
967,FFA_Round2,Player 7,7.0
967,FFA_Round2,Player 8,2.0
967,FFA_Round2,Player 9,6.0
967,FFA_Round2,Player 10,6.0
968,FFA_Round2,Player 1,1.0
968,FFA_Round2,Player 2,4.0
968,FFA_Round2,Player 3,5.0
968,FFA_Round2,Player 4,4.0
968,FFA_Round2,Player 5,4.0
968,FFA_Round2,Player 6,5.0
968,FFA_Round2,Player 7,9.0
968,FFA_Round2,Player 8,5.0
968,FFA_Round2,Player 9,10.0
968,FFA_Round2,Player 10,3.0
969,FFA_Round2,Player 1,5.0
969,FFA_Round2,Player 2,3.0
969,FFA_Round2,Player 3,1.0
969,FFA_Round2,Player 4,6.0
969,FFA_Round2,Player 5,5.0
969,FFA_Round2,Player 6,8.0
969,FFA_Round2,Player 7,2.0
969,FFA_Round2,Player 8,4.0
969,FFA_Round2,Player 9,10.0
969,FFA_Round2,Player 10,6.0
970,FFA_Round2,Player 1,1.0
970,FFA_Round2,Player 2,4.0
970,FFA_Round2,Player 3,7.0
970,FFA_Round2,Player 4,4.0
970,FFA_Round2,Player 5,5.0
970,FFA_Round2,Player 6,3.0
970,FFA_Round2,Player 7,7.0
970,FFA_Round2,Player 8,8.0
970,FFA_Round2,Player 9,2.0
970,FFA_Round2,Player 10,9.0
971,FFA_Round2,Player 1,0.0
971,FFA_Round2,Player 2,6.0
971,FFA_Round2,Player 3,5.0
971,FFA_Round2,Player 4,5.0
971,FFA_Round2,Player 5,5.0
971,FFA_Round2,Player 6,8.0
971,FFA_Round2,Player 7,8.0
971,FFA_Round2,Player 8,7.0
971,FFA_Round2,Player 9,2.0
971,FFA_Round2,Player 10,4.0
972,FFA_Round2,Player 1,2.0
972,FFA_Round2,Player 2,4.0
972,FFA_Round2,Player 3,6.0
972,FFA_Round2,Player 4,6.0
972,FFA_Round2,Player 5,4.0
972,FFA_Round2,Player 6,8.0
972,FFA_Round2,Player 7,4.0
972,FFA_Round2,Player 8,6.0
972,FFA_Round2,Player 9,5.0
972,FFA_Round2,Player 10,5.0
973,FFA_Round2,Player 1,2.0
973,FFA_Round2,Player 2,7.0
973,FFA_Round2,Player 3,2.0
973,FFA_Round2,Player 4,4.0
973,FFA_Round2,Player 5,5.0
973,FFA_Round2,Player 6,9.0
973,FFA_Round2,Player 7,8.0
973,FFA_Round2,Player 8,5.0
973,FFA_Round2,Player 9,3.0
973,FFA_Round2,Player 10,5.0
974,FFA_Round2,Player 1,5.0
974,FFA_Round2,Player 2,1.0
974,FFA_Round2,Player 3,5.0
974,FFA_Round2,Player 4,11.0
974,FFA_Round2,Player 5,6.0
974,FFA_Round2,Player 6,5.0
974,FFA_Round2,Player 7,2.0
974,FFA_Round2,Player 8,4.0
974,FFA_Round2,Player 9,4.0
974,FFA_Round2,Player 10,7.0
975,FFA_Round2,Player 1,2.0
975,FFA_Round2,Player 2,3.0
975,FFA_Round2,Player 3,3.0
975,FFA_Round2,Player 4,4.0
975,FFA_Round2,Player 5,5.0
975,FFA_Round2,Player 6,7.0
975,FFA_Round2,Player 7,9.0
975,FFA_Round2,Player 8,8.0
975,FFA_Round2,Player 9,5.0
975,FFA_Round2,Player 10,4.0
976,FFA_Round2,Player 1,6.0
976,FFA_Round2,Player 2,7.0
976,FFA_Round2,Player 3,4.0
976,FFA_Round2,Player 4,5.0
976,FFA_Round2,Player 5,4.0
976,FFA_Round2,Player 6,4.0
976,FFA_Round2,Player 7,4.0
976,FFA_Round2,Player 8,6.0
976,FFA_Round2,Player 9,5.0
976,FFA_Round2,Player 10,5.0
977,FFA_Round2,Player 1,1.0
977,FFA_Round2,Player 2,0.0
977,FFA_Round2,Player 3,3.0
977,FFA_Round2,Player 4,7.0
977,FFA_Round2,Player 5,6.0
977,FFA_Round2,Player 6,6.0
977,FFA_Round2,Player 7,3.0
977,FFA_Round2,Player 8,8.0
977,FFA_Round2,Player 9,9.0
977,FFA_Round2,Player 10,7.0
978,FFA_Round2,Player 1,5.0
978,FFA_Round2,Player 2,6.0
978,FFA_Round2,Player 3,8.0
978,FFA_Round2,Player 4,4.0
978,FFA_Round2,Player 5,5.0
978,FFA_Round2,Player 6,5.0
978,FFA_Round2,Player 7,6.0
978,FFA_Round2,Player 8,4.0
978,FFA_Round2,Player 9,4.0
978,FFA_Round2,Player 10,3.0
979,FFA_Round2,Player 1,3.0
979,FFA_Round2,Player 2,3.0
979,FFA_Round2,Player 3,4.0
979,FFA_Round2,Player 4,4.0
979,FFA_Round2,Player 5,5.0
979,FFA_Round2,Player 6,9.0
979,FFA_Round2,Player 7,8.0
979,FFA_Round2,Player 8,5.0
979,FFA_Round2,Player 9,4.0
979,FFA_Round2,Player 10,5.0
980,FFA_Round2,Player 1,5.0
980,FFA_Round2,Player 2,3.0
980,FFA_Round2,Player 3,2.0
980,FFA_Round2,Player 4,6.0
980,FFA_Round2,Player 5,2.0
980,FFA_Round2,Player 6,6.0
980,FFA_Round2,Player 7,9.0
980,FFA_Round2,Player 8,9.0
980,FFA_Round2,Player 9,6.0
980,FFA_Round2,Player 10,2.0
981,FFA_Round2,Player 1,0.0
981,FFA_Round2,Player 2,3.0
981,FFA_Round2,Player 3,7.0
981,FFA_Round2,Player 4,2.0
981,FFA_Round2,Player 5,6.0
981,FFA_Round2,Player 6,8.0
981,FFA_Round2,Player 7,7.0
981,FFA_Round2,Player 8,5.0
981,FFA_Round2,Player 9,6.0
981,FFA_Round2,Player 10,6.0
982,FFA_Round2,Player 1,2.0
982,FFA_Round2,Player 2,4.0
982,FFA_Round2,Player 3,5.0
982,FFA_Round2,Player 4,5.0
982,FFA_Round2,Player 5,5.0
982,FFA_Round2,Player 6,4.0
982,FFA_Round2,Player 7,9.0
982,FFA_Round2,Player 8,7.0
982,FFA_Round2,Player 9,2.0
982,FFA_Round2,Player 10,7.0
983,FFA_Round2,Player 1,4.0
983,FFA_Round2,Player 2,2.0
983,FFA_Round2,Player 3,5.0
983,FFA_Round2,Player 4,6.0
983,FFA_Round2,Player 5,5.0
983,FFA_Round2,Player 6,3.0
983,FFA_Round2,Player 7,7.0
983,FFA_Round2,Player 8,6.0
983,FFA_Round2,Player 9,7.0
983,FFA_Round2,Player 10,5.0
984,FFA_Round2,Player 1,2.0
984,FFA_Round2,Player 2,4.0
984,FFA_Round2,Player 3,9.0
984,FFA_Round2,Player 4,4.0
984,FFA_Round2,Player 5,7.0
984,FFA_Round2,Player 6,3.0
984,FFA_Round2,Player 7,7.0
984,FFA_Round2,Player 8,6.0
984,FFA_Round2,Player 9,5.0
984,FFA_Round2,Player 10,3.0
985,FFA_Round2,Player 1,0.0
985,FFA_Round2,Player 2,1.0
985,FFA_Round2,Player 3,5.0
985,FFA_Round2,Player 4,2.0
985,FFA_Round2,Player 5,7.0
985,FFA_Round2,Player 6,10.0
985,FFA_Round2,Player 7,9.0
985,FFA_Round2,Player 8,5.0
985,FFA_Round2,Player 9,6.0
985,FFA_Round2,Player 10,5.0
986,FFA_Round2,Player 1,0.0
986,FFA_Round2,Player 2,7.0
986,FFA_Round2,Player 3,3.0
986,FFA_Round2,Player 4,9.0
986,FFA_Round2,Player 5,5.0
986,FFA_Round2,Player 6,5.0
986,FFA_Round2,Player 7,5.0
986,FFA_Round2,Player 8,6.0
986,FFA_Round2,Player 9,4.0
986,FFA_Round2,Player 10,6.0
987,FFA_Round2,Player 1,3.0
987,FFA_Round2,Player 2,4.0
987,FFA_Round2,Player 3,4.0
987,FFA_Round2,Player 4,5.0
987,FFA_Round2,Player 5,5.0
987,FFA_Round2,Player 6,2.0
987,FFA_Round2,Player 7,7.0
987,FFA_Round2,Player 8,9.0
987,FFA_Round2,Player 9,6.0
987,FFA_Round2,Player 10,5.0
988,FFA_Round2,Player 1,4.0
988,FFA_Round2,Player 2,5.0
988,FFA_Round2,Player 3,7.0
988,FFA_Round2,Player 4,6.0
988,FFA_Round2,Player 5,4.0
988,FFA_Round2,Player 6,7.0
988,FFA_Round2,Player 7,5.0
988,FFA_Round2,Player 8,4.0
988,FFA_Round2,Player 9,7.0
988,FFA_Round2,Player 10,1.0
989,FFA_Round2,Player 1,7.0
989,FFA_Round2,Player 2,1.0
989,FFA_Round2,Player 3,3.0
989,FFA_Round2,Player 4,6.0
989,FFA_Round2,Player 5,8.0
989,FFA_Round2,Player 6,2.0
989,FFA_Round2,Player 7,3.0
989,FFA_Round2,Player 8,6.0
989,FFA_Round2,Player 9,8.0
989,FFA_Round2,Player 10,6.0
990,FFA_Round2,Player 1,6.0
990,FFA_Round2,Player 2,3.0
990,FFA_Round2,Player 3,5.0
990,FFA_Round2,Player 4,3.0
990,FFA_Round2,Player 5,8.0
990,FFA_Round2,Player 6,7.0
990,FFA_Round2,Player 7,4.0
990,FFA_Round2,Player 8,5.0
990,FFA_Round2,Player 9,3.0
990,FFA_Round2,Player 10,6.0
991,FFA_Round2,Player 1,2.0
991,FFA_Round2,Player 2,6.0
991,FFA_Round2,Player 3,4.0
991,FFA_Round2,Player 4,4.0
991,FFA_Round2,Player 5,4.0
991,FFA_Round2,Player 6,6.0
991,FFA_Round2,Player 7,7.0
991,FFA_Round2,Player 8,6.0
991,FFA_Round2,Player 9,9.0
991,FFA_Round2,Player 10,2.0
992,FFA_Round2,Player 1,2.0
992,FFA_Round2,Player 2,1.0
992,FFA_Round2,Player 3,3.0
992,FFA_Round2,Player 4,5.0
992,FFA_Round2,Player 5,5.0
992,FFA_Round2,Player 6,4.0
992,FFA_Round2,Player 7,7.0
992,FFA_Round2,Player 8,9.0
992,FFA_Round2,Player 9,8.0
992,FFA_Round2,Player 10,6.0
993,FFA_Round2,Player 1,4.0
993,FFA_Round2,Player 2,2.0
993,FFA_Round2,Player 3,6.0
993,FFA_Round2,Player 4,7.0
993,FFA_Round2,Player 5,3.0
993,FFA_Round2,Player 6,3.0
993,FFA_Round2,Player 7,6.0
993,FFA_Round2,Player 8,3.0
993,FFA_Round2,Player 9,6.0
993,FFA_Round2,Player 10,10.0
994,FFA_Round2,Player 1,4.0
994,FFA_Round2,Player 2,6.0
994,FFA_Round2,Player 3,7.0
994,FFA_Round2,Player 4,4.0
994,FFA_Round2,Player 5,5.0
994,FFA_Round2,Player 6,5.0
994,FFA_Round2,Player 7,7.0
994,FFA_Round2,Player 8,6.0
994,FFA_Round2,Player 9,3.0
994,FFA_Round2,Player 10,3.0
995,FFA_Round2,Player 1,2.0
995,FFA_Round2,Player 2,4.0
995,FFA_Round2,Player 3,1.0
995,FFA_Round2,Player 4,5.0
995,FFA_Round2,Player 5,5.0
995,FFA_Round2,Player 6,9.0
995,FFA_Round2,Player 7,9.0
